,order_number,purchase_date,family_id,order_total,qty,super_market_uuid,product_id,product_name,price
8054,yqC-864397,2020-01-23 06:49:14,irIOUJdvXg,9,1,bacc29a0-c1e4-43a6-b7d8-7cfafe29b172,24623,Chef Size Extra Virgin Olive Oil,69.61
8055,yqC-864397,2020-01-23 06:49:14,irIOUJdvXg,9,4,bacc29a0-c1e4-43a6-b7d8-7cfafe29b172,33412,Organic Butterscotch Pecan Ice Cream,17.34
8056,yqC-864397,2020-01-23 06:49:14,irIOUJdvXg,9,3,bacc29a0-c1e4-43a6-b7d8-7cfafe29b172,433,Organic Whole Granulation Roasted Buckwheat Groats,52.89
8057,yqC-864397,2020-01-23 06:49:14,irIOUJdvXg,9,1,bacc29a0-c1e4-43a6-b7d8-7cfafe29b172,5197,Light & Fit Greek Yogurt,12.52
8058,yqC-864397,2020-01-23 06:49:14,irIOUJdvXg,9,3,bacc29a0-c1e4-43a6-b7d8-7cfafe29b172,1420,Pearl Regular Unscented Tamponds,66.79
8059,iIr-558122,2020-01-17 13:38:27,jUdfDqiGFX,3,1,6f82674a-19a8-4d29-8b1e-fb90154038d2,21840,MorEpa Supercritical Omega-3 Fish Oil Optimal EPA-DHA Formula Orange Flavor Softgels,13.69
8060,iIr-558122,2020-01-17 13:38:27,jUdfDqiGFX,3,2,6f82674a-19a8-4d29-8b1e-fb90154038d2,45008,Men Sport Anti-Perspirant & Deodorant,68.71
8061,iIr-558122,2020-01-17 13:38:27,jUdfDqiGFX,3,4,6f82674a-19a8-4d29-8b1e-fb90154038d2,1895,Orange Air Neutralizer,24.03
8062,OPu-494662,2020-01-18 06:44:56,jUdfDqiGFX,6,1,6f82674a-19a8-4d29-8b1e-fb90154038d2,37666,Sweet baby Cukes Persian Cucumbers,30.45
8063,OPu-494662,2020-01-18 06:44:56,jUdfDqiGFX,6,2,6f82674a-19a8-4d29-8b1e-fb90154038d2,18246,Gluten-Free Butter Shortbread with Agave Syrup,76.27
8064,OPu-494662,2020-01-18 06:44:56,jUdfDqiGFX,6,1,6f82674a-19a8-4d29-8b1e-fb90154038d2,27138,Vermont White Cheddar Macaroni & Cheese Dinner,74.78
8065,OPu-494662,2020-01-18 06:44:56,jUdfDqiGFX,6,1,6f82674a-19a8-4d29-8b1e-fb90154038d2,34678,Ultra  April Fresh Scent Liquid Fabric Softener,54.18
8066,OPu-494662,2020-01-18 06:44:56,jUdfDqiGFX,6,3,6f82674a-19a8-4d29-8b1e-fb90154038d2,23788,Blue Cake Icing,24.31
8067,OPu-494662,2020-01-18 06:44:56,jUdfDqiGFX,6,3,6f82674a-19a8-4d29-8b1e-fb90154038d2,7535,Clean Comfort Body and Face Wash Pump,38.42
8068,CKH-189108,2020-01-05 21:10:03,jUdfDqiGFX,9,4,6f82674a-19a8-4d29-8b1e-fb90154038d2,21777,Maple Quinoa Cluster With Chia Seeds,23.54
8069,CKH-189108,2020-01-05 21:10:03,jUdfDqiGFX,9,2,6f82674a-19a8-4d29-8b1e-fb90154038d2,38204,Dark Chocolate Almond Nutrition Bars,78.28
8070,CKH-189108,2020-01-05 21:10:03,jUdfDqiGFX,9,3,6f82674a-19a8-4d29-8b1e-fb90154038d2,22529,Premium Adult Dog Formula Dog Food,82.33
8071,CKH-189108,2020-01-05 21:10:03,jUdfDqiGFX,9,2,6f82674a-19a8-4d29-8b1e-fb90154038d2,48719,Allergy 24HR Nasal Allergy Spray - 120 Sprays,80.7
8072,CKH-189108,2020-01-05 21:10:03,jUdfDqiGFX,9,1,6f82674a-19a8-4d29-8b1e-fb90154038d2,46912,Children's Chestal Homeopathic Medicine,12.04
8073,CKH-189108,2020-01-05 21:10:03,jUdfDqiGFX,9,3,6f82674a-19a8-4d29-8b1e-fb90154038d2,19107,JavaJig Single Serve Coffee Filters,5.24
8074,CKH-189108,2020-01-05 21:10:03,jUdfDqiGFX,9,4,6f82674a-19a8-4d29-8b1e-fb90154038d2,46387,"Jelly Beans, Citrus Mix",64.94
8075,CKH-189108,2020-01-05 21:10:03,jUdfDqiGFX,9,3,6f82674a-19a8-4d29-8b1e-fb90154038d2,38727,"Merlot, Columbia Valley, 2007",4.17
8076,CKH-189108,2020-01-05 21:10:03,jUdfDqiGFX,9,4,6f82674a-19a8-4d29-8b1e-fb90154038d2,10852,Uncured Sliced Bacon,8.18
8077,ysQ-337077,2020-01-17 03:42:23,PFcALGtOUg,2,3,75ac369e-513c-4ed9-80cc-a3966ac5e7d5,35416,Chicken Seasoning,20.03
8078,ysQ-337077,2020-01-17 03:42:23,PFcALGtOUg,2,4,75ac369e-513c-4ed9-80cc-a3966ac5e7d5,37834,Coconut Drink Unsweetened Original Enriched,47.68
8079,LvP-009221,2020-01-06 07:38:16,nOaMKntOeB,8,1,e4b94df9-3f74-4d52-903f-372a9e42ca33,44918,Sweet Potato Julienne Fries,89.25
8080,LvP-009221,2020-01-06 07:38:16,nOaMKntOeB,8,4,e4b94df9-3f74-4d52-903f-372a9e42ca33,30120,Backyard BBQ Meal,86.71
8081,LvP-009221,2020-01-06 07:38:16,nOaMKntOeB,8,3,e4b94df9-3f74-4d52-903f-372a9e42ca33,28776,Minis Chewy Caramel Milk Chocolate,69.65
8082,LvP-009221,2020-01-06 07:38:16,nOaMKntOeB,8,2,e4b94df9-3f74-4d52-903f-372a9e42ca33,46860,Better Beets Fruit & Vegetable Juice,63.65
8083,LvP-009221,2020-01-06 07:38:16,nOaMKntOeB,8,4,e4b94df9-3f74-4d52-903f-372a9e42ca33,22657,Thin Sliced Mozzarella Cheese,93.98
8084,LvP-009221,2020-01-06 07:38:16,nOaMKntOeB,8,2,e4b94df9-3f74-4d52-903f-372a9e42ca33,12417,Tikka Masala Simmering Sauce,47.28
8085,LvP-009221,2020-01-06 07:38:16,nOaMKntOeB,8,2,e4b94df9-3f74-4d52-903f-372a9e42ca33,7679,"Curry Powder, Hot",93.0
8086,LvP-009221,2020-01-06 07:38:16,nOaMKntOeB,8,2,e4b94df9-3f74-4d52-903f-372a9e42ca33,38483,Antibacterial Concentrated Dish Soap,7.23
8087,eid-797856,2020-01-24 11:14:35,nOaMKntOeB,9,4,e4b94df9-3f74-4d52-903f-372a9e42ca33,44213,"Shrimp, Asparagus & Penne Pasta",71.17
8088,eid-797856,2020-01-24 11:14:35,nOaMKntOeB,9,1,e4b94df9-3f74-4d52-903f-372a9e42ca33,19832,Organic Garlic Gomasio,62.49
8089,eid-797856,2020-01-24 11:14:35,nOaMKntOeB,9,2,e4b94df9-3f74-4d52-903f-372a9e42ca33,32040,Hawaiian Hand & Body Lotion Natural,34.9
8090,eid-797856,2020-01-24 11:14:35,nOaMKntOeB,9,2,e4b94df9-3f74-4d52-903f-372a9e42ca33,47637,Vitamin C with Echinacea 1000 mg Capsules,93.13
8091,eid-797856,2020-01-24 11:14:35,nOaMKntOeB,9,4,e4b94df9-3f74-4d52-903f-372a9e42ca33,40996,Mini Sesame Croccantini Artisan Crackers,97.07
8092,eid-797856,2020-01-24 11:14:35,nOaMKntOeB,9,3,e4b94df9-3f74-4d52-903f-372a9e42ca33,41595,Snug & Dry Size 2 Diapers,62.09
8093,eid-797856,2020-01-24 11:14:35,nOaMKntOeB,9,4,e4b94df9-3f74-4d52-903f-372a9e42ca33,26802,To Go Dippers Creamy Peanut Butter with Pretzeles Single,29.11
8094,eid-797856,2020-01-24 11:14:35,nOaMKntOeB,9,3,e4b94df9-3f74-4d52-903f-372a9e42ca33,9321,Clean Day Baby Blossom Laundry Detergent,20.64
8095,eid-797856,2020-01-24 11:14:35,nOaMKntOeB,9,2,e4b94df9-3f74-4d52-903f-372a9e42ca33,42176,XL Symphony Candy Bar,30.72
8096,NRI-490473,2020-01-17 09:22:50,pBGKEietjb,1,2,b4584853-48d7-4b57-8371-9de93f6aa7bd,35540,Organic Sucanat Dehydrated Cane Juice,35.68
8097,plI-970687,2020-01-04 06:43:17,pBGKEietjb,1,3,b4584853-48d7-4b57-8371-9de93f6aa7bd,5898,Organic 100% Durum Semolina Rigatoni,73.76
8098,jNl-767235,2020-01-25 16:20:23,pBGKEietjb,2,3,b4584853-48d7-4b57-8371-9de93f6aa7bd,44734,Bacon Seitan,81.83
8099,jNl-767235,2020-01-25 16:20:23,pBGKEietjb,2,3,b4584853-48d7-4b57-8371-9de93f6aa7bd,28671,Chunky Healthy Request Beef with Country Vegetables Soup,4.94
8100,AQj-042084,2020-01-04 05:01:39,pBGKEietjb,2,4,b4584853-48d7-4b57-8371-9de93f6aa7bd,26256,Nuts & Seeds Grade A Raw Organic Pumpkin Seeds,82.28
8101,AQj-042084,2020-01-04 05:01:39,pBGKEietjb,2,4,b4584853-48d7-4b57-8371-9de93f6aa7bd,30764,Cinnamon Raisin Bagels,20.59
8102,mXz-809066,2020-01-05 07:10:34,sAVaXyGJCC,4,3,d3d80628-49e8-4d4e-afb1-f597eee9a895,37163,Hummus Cucumber and Tomato Sandwich,25.83
8103,mXz-809066,2020-01-05 07:10:34,sAVaXyGJCC,4,1,d3d80628-49e8-4d4e-afb1-f597eee9a895,23687,Multi Grain Sandwich Thins,38.94
8104,mXz-809066,2020-01-05 07:10:34,sAVaXyGJCC,4,2,d3d80628-49e8-4d4e-afb1-f597eee9a895,4056,Gluten Free Almond Flour,78.61
8105,mXz-809066,2020-01-05 07:10:34,sAVaXyGJCC,4,3,d3d80628-49e8-4d4e-afb1-f597eee9a895,22118,Into the Night Incense Stick of Auroville,74.21
8106,lTg-095593,2020-01-19 09:51:53,WfYZIEJrHI,5,1,eb32af7f-8693-4fb9-898b-38eb2562c4d1,46641,Veganic Sprouted Oat O's Cereal,18.96
8107,lTg-095593,2020-01-19 09:51:53,WfYZIEJrHI,5,4,eb32af7f-8693-4fb9-898b-38eb2562c4d1,16760,"Slow Cooker Sauces, Sweet Koream BBQ with Roasted Ginger and Sesame-Just Add Beef",45.95
8108,lTg-095593,2020-01-19 09:51:53,WfYZIEJrHI,5,2,eb32af7f-8693-4fb9-898b-38eb2562c4d1,25332,Unsweetened Coconut Water,17.46
8109,lTg-095593,2020-01-19 09:51:53,WfYZIEJrHI,5,2,eb32af7f-8693-4fb9-898b-38eb2562c4d1,35272,Jalapeno Tortilla Chips,44.64
8110,lTg-095593,2020-01-19 09:51:53,WfYZIEJrHI,5,4,eb32af7f-8693-4fb9-898b-38eb2562c4d1,46568,Fiesta Lime Seasoning Blend,20.11
8111,xeb-465597,2020-01-10 04:19:22,WfYZIEJrHI,6,1,eb32af7f-8693-4fb9-898b-38eb2562c4d1,47198,Cashmere Woods Air Freshener,54.25
8112,xeb-465597,2020-01-10 04:19:22,WfYZIEJrHI,6,4,eb32af7f-8693-4fb9-898b-38eb2562c4d1,47630,Medium Navel Orange,70.53
8113,xeb-465597,2020-01-10 04:19:22,WfYZIEJrHI,6,2,eb32af7f-8693-4fb9-898b-38eb2562c4d1,23975,Small Odor Shield Trash Bags,64.02
8114,xeb-465597,2020-01-10 04:19:22,WfYZIEJrHI,6,3,eb32af7f-8693-4fb9-898b-38eb2562c4d1,27300,Aged Havarti,91.2
8115,xeb-465597,2020-01-10 04:19:22,WfYZIEJrHI,6,1,eb32af7f-8693-4fb9-898b-38eb2562c4d1,33579,"Potato Chips, Avocado Oil, Kettle Style, Barcelona Barbecue",31.29
8116,xeb-465597,2020-01-10 04:19:22,WfYZIEJrHI,6,2,eb32af7f-8693-4fb9-898b-38eb2562c4d1,35768,Assorted Donuts,38.84
8117,rBP-373574,2020-01-08 03:41:00,WfYZIEJrHI,7,1,eb32af7f-8693-4fb9-898b-38eb2562c4d1,20058,Good Love Body Oil,71.8
8118,rBP-373574,2020-01-08 03:41:00,WfYZIEJrHI,7,4,eb32af7f-8693-4fb9-898b-38eb2562c4d1,18988,Ultra Soft & Strong® Toilet Paper Double Rolls,54.97
8119,rBP-373574,2020-01-08 03:41:00,WfYZIEJrHI,7,2,eb32af7f-8693-4fb9-898b-38eb2562c4d1,39331,Clean Linen Candle,89.91
8120,rBP-373574,2020-01-08 03:41:00,WfYZIEJrHI,7,4,eb32af7f-8693-4fb9-898b-38eb2562c4d1,40337,"Fish Oil, Odorless, Omega-3, 1000 mg, Softgels",16.84
8121,rBP-373574,2020-01-08 03:41:00,WfYZIEJrHI,7,4,eb32af7f-8693-4fb9-898b-38eb2562c4d1,12731,Rice Sides Mushroom Side Meal,52.5
8122,rBP-373574,2020-01-08 03:41:00,WfYZIEJrHI,7,3,eb32af7f-8693-4fb9-898b-38eb2562c4d1,32169,Magnum BareSkin Condoms,75.38
8123,rBP-373574,2020-01-08 03:41:00,WfYZIEJrHI,7,3,eb32af7f-8693-4fb9-898b-38eb2562c4d1,30667,Daily Protection Body Lotion SPF 15,37.56
8124,Qfa-611620,2020-01-05 07:06:30,sPAFfXrIJL,7,4,a0ce4496-ae5b-4649-a961-5b8dbdf41722,9922,No Sugar Added Vanilla Slim A Bear Bars,75.14
8125,Qfa-611620,2020-01-05 07:06:30,sPAFfXrIJL,7,1,a0ce4496-ae5b-4649-a961-5b8dbdf41722,47895,Rising Crust Spicy Chicken Supreme Pizza,72.28
8126,Qfa-611620,2020-01-05 07:06:30,sPAFfXrIJL,7,3,a0ce4496-ae5b-4649-a961-5b8dbdf41722,47166,Organic Sea Salt 70% Dark Chocolate,24.38
8127,Qfa-611620,2020-01-05 07:06:30,sPAFfXrIJL,7,1,a0ce4496-ae5b-4649-a961-5b8dbdf41722,5657,Baby Dry Diapers  Size 5,53.93
8128,Qfa-611620,2020-01-05 07:06:30,sPAFfXrIJL,7,2,a0ce4496-ae5b-4649-a961-5b8dbdf41722,4089,Unsalted Vegetable Cooking Stock,77.5
8129,Qfa-611620,2020-01-05 07:06:30,sPAFfXrIJL,7,4,a0ce4496-ae5b-4649-a961-5b8dbdf41722,29476,Bud Light Glass Bottles Beer,16.79
8130,Qfa-611620,2020-01-05 07:06:30,sPAFfXrIJL,7,3,a0ce4496-ae5b-4649-a961-5b8dbdf41722,32618,Toasted Cheddar,62.85
8131,dLJ-399440,2020-01-01 14:30:44,sPAFfXrIJL,5,2,f8137511-a4dc-4e91-bf82-d252bed8e65e,25267,Salt & Vinegar Kettle Cooked Potato Chips,61.4
8132,dLJ-399440,2020-01-01 14:30:44,sPAFfXrIJL,5,4,f8137511-a4dc-4e91-bf82-d252bed8e65e,29827,Classic Whipped & Fluffy French Cheesecake,45.46
8133,dLJ-399440,2020-01-01 14:30:44,sPAFfXrIJL,5,1,f8137511-a4dc-4e91-bf82-d252bed8e65e,46142,Alexander Valley Cabernet Sauvignon,56.32
8134,dLJ-399440,2020-01-01 14:30:44,sPAFfXrIJL,5,4,f8137511-a4dc-4e91-bf82-d252bed8e65e,22038,Green Tea with Lemon,81.78
8135,dLJ-399440,2020-01-01 14:30:44,sPAFfXrIJL,5,4,f8137511-a4dc-4e91-bf82-d252bed8e65e,42375,Original Baking and Cooking Spread,2.97
8136,Emy-957677,2020-01-30 17:42:02,sPAFfXrIJL,5,2,178a9e60-f070-42e3-9d7e-35529bd8aa11,23837,Southwest Ranch Veggie Dip,97.43
8137,Emy-957677,2020-01-30 17:42:02,sPAFfXrIJL,5,1,178a9e60-f070-42e3-9d7e-35529bd8aa11,19408,Flat Fillets of Anchovies in Pure Olive Oil,93.5
8138,Emy-957677,2020-01-30 17:42:02,sPAFfXrIJL,5,3,178a9e60-f070-42e3-9d7e-35529bd8aa11,3220,Red Sugar Decorating Decors,82.54
8139,Emy-957677,2020-01-30 17:42:02,sPAFfXrIJL,5,3,178a9e60-f070-42e3-9d7e-35529bd8aa11,45626,Red Bell Pepper Ancho Chili Jam,28.66
8140,Emy-957677,2020-01-30 17:42:02,sPAFfXrIJL,5,4,178a9e60-f070-42e3-9d7e-35529bd8aa11,11001,British Style Bangers,32.22
8141,xsU-364387,2020-01-08 07:21:24,AmBEinMYuA,1,1,411056cb-ac50-4fff-b2dd-cb8cd8abeb2c,30843,Detox Salad,82.02
8142,OhI-273957,2020-01-21 16:23:57,OHQlLBVKCC,4,4,8438fe59-1aec-4095-8601-b102dba9ac1e,7170,Dark Magic Extra Bold Dark Roast Coffee K Cups,5.35
8143,OhI-273957,2020-01-21 16:23:57,OHQlLBVKCC,4,1,8438fe59-1aec-4095-8601-b102dba9ac1e,43125,Zero Calorie  Sweetener Packets 50 Count,77.78
8144,OhI-273957,2020-01-21 16:23:57,OHQlLBVKCC,4,1,8438fe59-1aec-4095-8601-b102dba9ac1e,35027,"Beverage, Mucho Mango",55.69
8145,OhI-273957,2020-01-21 16:23:57,OHQlLBVKCC,4,2,8438fe59-1aec-4095-8601-b102dba9ac1e,12205,Thin And Crispy Bbq Chicken,47.14
8146,yPH-715819,2020-01-07 16:58:33,OHQlLBVKCC,9,1,8438fe59-1aec-4095-8601-b102dba9ac1e,37958,Bread Sticks With a Twist,65.98
8147,yPH-715819,2020-01-07 16:58:33,OHQlLBVKCC,9,3,8438fe59-1aec-4095-8601-b102dba9ac1e,9304,Pumpkin Sour,56.32
8148,yPH-715819,2020-01-07 16:58:33,OHQlLBVKCC,9,2,8438fe59-1aec-4095-8601-b102dba9ac1e,36045,Simmer Sauce Medium Rogan Josh Curry,15.85
8149,yPH-715819,2020-01-07 16:58:33,OHQlLBVKCC,9,4,8438fe59-1aec-4095-8601-b102dba9ac1e,16986,Organic Hemp Pro Fiber Plant Based Protein Supplement,5.15
8150,yPH-715819,2020-01-07 16:58:33,OHQlLBVKCC,9,1,8438fe59-1aec-4095-8601-b102dba9ac1e,25916,"Mustard, Whole Grain, Stone Ground",11.0
8151,yPH-715819,2020-01-07 16:58:33,OHQlLBVKCC,9,4,8438fe59-1aec-4095-8601-b102dba9ac1e,9953,Salt & Vinegar Chips,87.15
8152,yPH-715819,2020-01-07 16:58:33,OHQlLBVKCC,9,1,8438fe59-1aec-4095-8601-b102dba9ac1e,18455,Almond Pecan Crunch Nut Clusters,90.86
8153,yPH-715819,2020-01-07 16:58:33,OHQlLBVKCC,9,4,8438fe59-1aec-4095-8601-b102dba9ac1e,29282,Cookies with Belgian Milk Chocolate,12.01
8154,yPH-715819,2020-01-07 16:58:33,OHQlLBVKCC,9,3,8438fe59-1aec-4095-8601-b102dba9ac1e,37552,Sparkling Blackberry Juice,11.37
8155,Cli-358623,2020-01-10 09:13:03,ZObCkaVWyU,9,3,9eb0c329-f323-457c-8467-3d629be9233b,3073,Dry Pomegranate Soda,8.2
8156,Cli-358623,2020-01-10 09:13:03,ZObCkaVWyU,9,1,9eb0c329-f323-457c-8467-3d629be9233b,43598,Raisin Crunch Sprouted Granola,56.3
8157,Cli-358623,2020-01-10 09:13:03,ZObCkaVWyU,9,2,9eb0c329-f323-457c-8467-3d629be9233b,29041,Strawberry Yogurt,49.5
8158,Cli-358623,2020-01-10 09:13:03,ZObCkaVWyU,9,3,9eb0c329-f323-457c-8467-3d629be9233b,48777,Pine Nuts Natural Unsalted,94.95
8159,Cli-358623,2020-01-10 09:13:03,ZObCkaVWyU,9,4,9eb0c329-f323-457c-8467-3d629be9233b,8904,Country Greens,56.69
8160,Cli-358623,2020-01-10 09:13:03,ZObCkaVWyU,9,4,9eb0c329-f323-457c-8467-3d629be9233b,34819,Liquid Vitamin C Orange Flavor,26.65
8161,Cli-358623,2020-01-10 09:13:03,ZObCkaVWyU,9,3,9eb0c329-f323-457c-8467-3d629be9233b,22654,Quick-Rise Yeast for Bread Machines,84.44
8162,Cli-358623,2020-01-10 09:13:03,ZObCkaVWyU,9,4,9eb0c329-f323-457c-8467-3d629be9233b,47629,Annie's® Homegrown Gluten Free Double Chocolate Chip Granola,20.52
8163,Cli-358623,2020-01-10 09:13:03,ZObCkaVWyU,9,2,9eb0c329-f323-457c-8467-3d629be9233b,47006,Steak Sauce,53.99
8164,ZHd-391307,2020-01-04 20:25:33,ZObCkaVWyU,5,2,7858df2f-ea2e-4ad4-af98-c7197bc37155,17608,Junami Apple,99.36
8165,ZHd-391307,2020-01-04 20:25:33,ZObCkaVWyU,5,2,7858df2f-ea2e-4ad4-af98-c7197bc37155,12581,Gluten Free Supreme Pizza,28.23
8166,ZHd-391307,2020-01-04 20:25:33,ZObCkaVWyU,5,1,7858df2f-ea2e-4ad4-af98-c7197bc37155,27392,Strawberry Organic Kefir,92.31
8167,ZHd-391307,2020-01-04 20:25:33,ZObCkaVWyU,5,2,7858df2f-ea2e-4ad4-af98-c7197bc37155,33707,Pro Nutrition Whey Protein Plus Vanilla Cream,71.55
8168,ZHd-391307,2020-01-04 20:25:33,ZObCkaVWyU,5,4,7858df2f-ea2e-4ad4-af98-c7197bc37155,20430,Organic Whole Nutmeg,96.98
8169,Nhx-034037,2020-01-20 08:56:50,ZObCkaVWyU,1,3,9eb0c329-f323-457c-8467-3d629be9233b,27291,Everyday Shea Moisturizing Conditioner,79.53
8170,KlJ-948803,2020-01-13 14:55:43,ZObCkaVWyU,8,3,7858df2f-ea2e-4ad4-af98-c7197bc37155,1237,Sugar Free Hot Fudge Topping,58.22
8171,KlJ-948803,2020-01-13 14:55:43,ZObCkaVWyU,8,2,7858df2f-ea2e-4ad4-af98-c7197bc37155,42444,Diet Dr Pepper,8.0
8172,KlJ-948803,2020-01-13 14:55:43,ZObCkaVWyU,8,3,7858df2f-ea2e-4ad4-af98-c7197bc37155,3488,Cherry Blintzes Filled Crepes 6 ct,4.56
8173,KlJ-948803,2020-01-13 14:55:43,ZObCkaVWyU,8,2,7858df2f-ea2e-4ad4-af98-c7197bc37155,12281,Slow Churned Strawberry Light Ice Cream,94.46
8174,KlJ-948803,2020-01-13 14:55:43,ZObCkaVWyU,8,4,7858df2f-ea2e-4ad4-af98-c7197bc37155,42182,"Rice Drink, Enriched, Chocolate",63.13
8175,KlJ-948803,2020-01-13 14:55:43,ZObCkaVWyU,8,2,7858df2f-ea2e-4ad4-af98-c7197bc37155,7588,Clean Linen Concentrated Bleach,90.34
8176,KlJ-948803,2020-01-13 14:55:43,ZObCkaVWyU,8,4,7858df2f-ea2e-4ad4-af98-c7197bc37155,39353,Organic Brown Rice Cereal,97.05
8177,KlJ-948803,2020-01-13 14:55:43,ZObCkaVWyU,8,2,7858df2f-ea2e-4ad4-af98-c7197bc37155,126,Hot & Spicy Chicken Flavor Ramen Noodles,90.04
8178,tfX-924942,2020-01-03 20:02:32,RRMOPFcgmJ,2,1,51bcb31d-022e-4dc6-83fb-1611ac3ca75d,42478,Gluten Free Buffalo Style Pretzels,72.98
8179,tfX-924942,2020-01-03 20:02:32,RRMOPFcgmJ,2,1,51bcb31d-022e-4dc6-83fb-1611ac3ca75d,32303,Red Seedless Grapes,91.94
8180,OVJ-750513,2020-01-26 06:27:49,RRMOPFcgmJ,2,2,050a90d6-c3cf-4cb9-9ad7-0a309300a854,18710,Hardwood Floor Polish,51.5
8181,OVJ-750513,2020-01-26 06:27:49,RRMOPFcgmJ,2,4,050a90d6-c3cf-4cb9-9ad7-0a309300a854,7506,Ravioli With Mushroom,12.24
8182,hTe-855309,2020-01-01 08:04:21,zbozWvFTfr,9,1,dc50cc89-f7ed-4469-a19e-b0f675ec0110,31513,Kefir Cultured Milk Smoothie Plain,57.26
8183,hTe-855309,2020-01-01 08:04:21,zbozWvFTfr,9,3,dc50cc89-f7ed-4469-a19e-b0f675ec0110,25136,Organic Refined Safflower Oil,27.19
8184,hTe-855309,2020-01-01 08:04:21,zbozWvFTfr,9,2,dc50cc89-f7ed-4469-a19e-b0f675ec0110,2405,Organic Just Pears Sage 1 Baby Food,13.19
8185,hTe-855309,2020-01-01 08:04:21,zbozWvFTfr,9,1,dc50cc89-f7ed-4469-a19e-b0f675ec0110,47115,Favorites Super Moist Butter Recipe Yellow Cake Mix,70.93
8186,hTe-855309,2020-01-01 08:04:21,zbozWvFTfr,9,2,dc50cc89-f7ed-4469-a19e-b0f675ec0110,44423,Green Chile Corn Tortillas Hand Made Style,5.83
8187,hTe-855309,2020-01-01 08:04:21,zbozWvFTfr,9,2,dc50cc89-f7ed-4469-a19e-b0f675ec0110,13443,Chocolate Banana Meal Replacement Shake,64.74
8188,hTe-855309,2020-01-01 08:04:21,zbozWvFTfr,9,2,dc50cc89-f7ed-4469-a19e-b0f675ec0110,43315,Graffiti Eggplant,3.02
8189,hTe-855309,2020-01-01 08:04:21,zbozWvFTfr,9,1,dc50cc89-f7ed-4469-a19e-b0f675ec0110,20969,Strawberry with Granola Light Yogurt,52.21
8190,hTe-855309,2020-01-01 08:04:21,zbozWvFTfr,9,3,dc50cc89-f7ed-4469-a19e-b0f675ec0110,45049,Numeral 3 Birthday Candle,26.35
8191,jBr-749019,2020-01-27 08:43:08,zbozWvFTfr,7,4,dc50cc89-f7ed-4469-a19e-b0f675ec0110,27913,Yokids Squeeze Strawberry Yogurt,98.58
8192,jBr-749019,2020-01-27 08:43:08,zbozWvFTfr,7,3,dc50cc89-f7ed-4469-a19e-b0f675ec0110,3749,Woman's Energy Tea,98.04
8193,jBr-749019,2020-01-27 08:43:08,zbozWvFTfr,7,2,dc50cc89-f7ed-4469-a19e-b0f675ec0110,3933,Grater,90.3
8194,jBr-749019,2020-01-27 08:43:08,zbozWvFTfr,7,2,dc50cc89-f7ed-4469-a19e-b0f675ec0110,40885,Old Fashioned Kettle Corn Popcorn,48.71
8195,jBr-749019,2020-01-27 08:43:08,zbozWvFTfr,7,2,dc50cc89-f7ed-4469-a19e-b0f675ec0110,4894,Medium Thick'n Chunky Salsa,70.02
8196,jBr-749019,2020-01-27 08:43:08,zbozWvFTfr,7,1,dc50cc89-f7ed-4469-a19e-b0f675ec0110,44083,Exfoliating Body Wash with Sea Salts,16.0
8197,jBr-749019,2020-01-27 08:43:08,zbozWvFTfr,7,4,dc50cc89-f7ed-4469-a19e-b0f675ec0110,24504,Blueberry Cultured Coconut Milk,15.06
8198,VqB-446183,2020-01-26 03:56:11,zbozWvFTfr,2,2,dc50cc89-f7ed-4469-a19e-b0f675ec0110,931,Lash Discovery Waterproof Mascara - Very Black,39.87
8199,VqB-446183,2020-01-26 03:56:11,zbozWvFTfr,2,4,dc50cc89-f7ed-4469-a19e-b0f675ec0110,29881,Pure Protein Chocolate Peanut Butter Bars,51.42
8200,UmB-331643,2020-01-19 11:26:19,VtToUfifAC,3,1,c7215c9d-c948-40c9-9436-87359f76087d,31953,Variety Pack of Crackers,72.41
8201,UmB-331643,2020-01-19 11:26:19,VtToUfifAC,3,1,c7215c9d-c948-40c9-9436-87359f76087d,46743,Caribbean Jerk Marinade,81.91
8202,UmB-331643,2020-01-19 11:26:19,VtToUfifAC,3,3,c7215c9d-c948-40c9-9436-87359f76087d,24664,Italian Pearled Farro,24.14
8203,Gug-314096,2020-01-01 09:09:06,VtToUfifAC,8,4,2b72db98-be02-4834-900f-70129f665910,40620,Coconut Lemon 3-in-1 Hand Face Body Lotion,71.01
8204,Gug-314096,2020-01-01 09:09:06,VtToUfifAC,8,2,2b72db98-be02-4834-900f-70129f665910,21085,Cheese Melts Crackers,45.01
8205,Gug-314096,2020-01-01 09:09:06,VtToUfifAC,8,1,2b72db98-be02-4834-900f-70129f665910,47412,Microwave Safe Paper Cups,47.37
8206,Gug-314096,2020-01-01 09:09:06,VtToUfifAC,8,4,2b72db98-be02-4834-900f-70129f665910,49612,White Grape Juice Cocktail,75.8
8207,Gug-314096,2020-01-01 09:09:06,VtToUfifAC,8,3,2b72db98-be02-4834-900f-70129f665910,1622,11.5OZ PECAN COFFEE CK,49.63
8208,Gug-314096,2020-01-01 09:09:06,VtToUfifAC,8,4,2b72db98-be02-4834-900f-70129f665910,27438,"Rice, Brown & Wild With Traditional Herbs & Seasonings & Natural Flavors",46.69
8209,Gug-314096,2020-01-01 09:09:06,VtToUfifAC,8,2,2b72db98-be02-4834-900f-70129f665910,6419,African Black Soap Tangerine Body Wash,10.02
