,name,state,latitude,longitude
520,Manchester Store,KY,37.1407311,-83.7729955
521,Lawrenceville Supercenter,IL,38.725327,-87.700208
522,Palatka Supercenter,FL,29.6385123,-81.6809655
523,Slidell Supercenter,LA,30.278393,-89.749073
524,Laredo Store,TX,27.552401,-99.506573
525,Whitesburg Store,KY,37.117108,-82.794907
526,Dublin Supercenter,GA,32.551232,-82.972249
527,Salina Supercenter,KS,38.785465,-97.61503
528,Muscatine Supercenter,IA,41.457702,-91.025199
529,Saint Joseph Supercenter,MO,39.808617,-94.811755
530,Waycross Supercenter,GA,31.197949,-82.32106
531,Eastland Supercenter,TX,32.40464,-98.793031
532,Orange City Supercenter,FL,28.913697,-81.2788792
533,Leeds Supercenter,AL,33.562105,-86.518619
534,Oklahoma City Supercenter,OK,35.463405,-97.622266
535,Emporia Supercenter,KS,38.424985,-96.219695
536,Corsicana Supercenter,TX,32.066152,-96.505841
537,Boonville Supercenter,IN,38.050712,-87.307191
538,Caldwell Store,TX,30.539125,-96.700254
539,Carthage Supercenter,TN,36.245588,-85.939041
540,Georgetown Supercenter,KY,38.230487,-84.538624
541,Kilgore Supercenter,TX,32.393736,-94.865301
542,Columbia Supercenter,KY,37.075612,-85.334473
543,Lees Summit Supercenter,MO,38.930632,-94.363615
544,Woodstock Supercenter,GA,34.084165,-84.481231
545,Tulsa Supercenter,OK,36.159391,-95.883238
546,Surfside Beach Supercenter,SC,33.64698,-78.981088
547,Sevierville Supercenter,TN,35.838403,-83.574228
548,St Augustine Supercenter,FL,29.856133,-81.325575
549,Marshalltown Supercenter,IA,42.012119,-92.908946
550,Port Orange Supercenter,FL,29.116838,-81.019502
551,Bartow Supercenter,FL,27.9070533,-81.8334249
552,Dry Ridge Supercenter,KY,38.678945,-84.597128
553,Oneida Supercenter,TN,36.513272,-84.506121
554,Rock Hill Supercenter,SC,34.94418,-80.963138
555,Sparta Supercenter,TN,35.929108,-85.489893
556,Olathe Supercenter,KS,38.880878,-94.758164
557,Conway Supercenter,SC,33.857892,-79.091184
558,Louisville Supercenter,KY,38.088497,-85.66386
559,Albany Supercenter,GA,31.624849,-84.213742
560,Fort Worth Supercenter,TX,32.664652,-97.405728
561,Derby Supercenter,KS,37.568988,-97.274999
562,Douglas Supercenter,GA,31.484879,-82.848265
563,Fayetteville Supercenter,GA,33.481376,-84.443322
564,Harlingen Supercenter,TX,26.180441,-97.716899
565,Cynthiana Supercenter,KY,38.378008,-84.30593
566,Herrin Store,IL,37.786284,-89.028816
567,Kingsport Supercenter,TN,36.508678,-82.519136
568,San Angelo Supercenter,TX,31.426283,-100.509126
569,Kearney Supercenter,NE,40.726452,-99.081096
570,Pampa Supercenter,TX,35.570126,-100.969822
571,Spring Supercenter,TX,30.123448,-95.457761
572,Dothan Supercenter,AL,31.268054,-85.441109
573,Pekin Supercenter,IL,40.537969,-89.594843
574,Hobart Store,OK,35.017074,-99.10422
575,Savannah Supercenter,GA,31.9867025,-81.0825278
576,Savannah Store,GA,32.04225,-81.00334
577,Hannibal Supercenter,MO,39.724869,-91.400117
578,Stephenville Supercenter,TX,32.207348,-98.237766
579,Ormond Beach Supercenter,FL,29.258744,-81.115002
580,Midland Supercenter,TX,32.029805,-102.148753
581,Roswell Supercenter,NM,33.450048,-104.526774
582,Lagrange Supercenter,GA,33.059904,-85.031485
583,Cartersville Supercenter,GA,34.202913,-84.787531
584,Charleston Supercenter,IL,39.485111,-88.155374
585,Sullivan Store,IN,39.101072,-87.424032
586,Orangeburg Supercenter,SC,33.5241622,-80.8910894
587,Hiram Supercenter,GA,33.890811,-84.758895
588,Dayton Supercenter,TN,35.460395,-85.043829
589,Bristol Supercenter,TN,36.545412,-82.235082
590,Oklahoma City Supercenter,OK,35.56241,-97.653994
591,Lake City Supercenter,SC,33.892389,-79.751262
592,North Fort Myers Supercenter,FL,26.679553,-81.898523
593,Seminole Store,TX,32.7249201,-102.6666609
594,Newberry Supercenter,SC,34.280231,-81.592295
595,Georgetown Supercenter,SC,33.393724,-79.286271
596,Dillon Supercenter,SC,34.4358664,-79.3765944
597,Union Supercenter,SC,34.726994,-81.641145
598,Easley Supercenter,SC,34.8284813,-82.5494312
599,Summerville Supercenter,SC,32.950336,-80.155096
600,Florence Supercenter,SC,34.193435,-79.820891
601,Kewanee Supercenter,IL,41.22115,-89.922169
602,Camden Supercenter,SC,34.250827,-80.649858
603,Savannah Supercenter,GA,31.99979,-81.258013
604,Princeton Supercenter,IL,41.396587,-89.462832
605,Lexington Supercenter,NE,40.744902,-99.742518
606,Greenville Supercenter,SC,34.857024,-82.453847
607,Greenville Supercenter,SC,34.822652,-82.28115
608,Gaffney Supercenter,SC,35.087204,-81.665835
609,Cheraw Supercenter,SC,34.701157,-79.931271
610,Myrtle Beach Supercenter,SC,33.7872622,-78.7684707
611,Anderson Supercenter,SC,34.487945,-82.678139
612,Norfolk Supercenter,NE,42.024062,-97.445242
613,Anamosa Supercenter,IA,42.099218,-91.264296
614,Grinnell Supercenter,IA,41.721997,-92.730837
615,Brunswick Supercenter,GA,31.212801,-81.485464
616,Big Stone Gap Store,VA,36.860033,-82.7574731
617,Saint Peters Supercenter,MO,38.745103,-90.588571
618,Titusville Supercenter,FL,28.555379,-80.842668
619,Beaumont Supercenter,TX,30.12284,-94.16742
620,Hopkinsville Supercenter,KY,36.83001,-87.46925
621,Garden City Supercenter,KS,37.986336,-100.836526
622,Shelbyville Supercenter,TN,35.513194,-86.452061
623,Hanson Supercenter,KY,37.325152,-87.473071
624,Cookeville Supercenter,TN,36.14509,-85.496886
625,Rome Supercenter,GA,34.275423,-85.229825
626,Nashville Supercenter,TN,36.131739,-86.907819
627,Muscle Shoals Supercenter,AL,34.74765,-87.673673
628,Athens Supercenter,AL,34.78855,-86.958843
629,Athens Supercenter,TN,35.4528545,-84.6315904
630,Campbellsville Supercenter,KY,37.345868,-85.373597
631,Decatur Supercenter,AL,34.556416,-86.995956
632,Sebring Supercenter,FL,27.513088,-81.497158
633,Hays Supercenter,KS,38.903229,-99.32125
634,Mcminnville Supercenter,TN,35.69885,-85.788267
635,Tullahoma Supercenter,TN,35.38984,-86.239908
636,Lebanon Supercenter,TN,36.191829,-86.290925
637,Dalton Supercenter,GA,34.76783,-84.92994
638,Cullman Supercenter,AL,34.14914,-86.842052
639,Clarksville Supercenter,TN,36.594714,-87.29121
640,Alcoa Supercenter,TN,35.771244,-83.99179
641,Gallatin Supercenter,TN,36.376943,-86.476816
642,Newport Supercenter,TN,35.943773,-83.21225
643,Rockwood Supercenter,TN,35.879877,-84.657694
644,Guntersville Supercenter,AL,34.299429,-86.27903
645,Union City Supercenter,TN,36.413982,-89.080451
646,Dyersburg Supercenter,TN,36.063412,-89.391879
647,Murfreesboro Supercenter,TN,35.850374,-86.427837
648,Lawrenceburg Supercenter,TN,35.27339,-87.314905
649,Greeneville Supercenter,TN,36.18768,-82.759393
650,Lexington Supercenter,TN,35.654492,-88.411623
651,Morristown Supercenter,TN,36.213757,-83.255027
652,Nashville Supercenter,TN,36.041872,-86.709067
653,Crossville Supercenter,TN,35.983311,-85.035712
654,Elizabethton Supercenter,TN,36.349209,-82.245352
655,Fort Payne Supercenter,AL,34.440216,-85.76195
656,Fitzgerald Supercenter,GA,31.689946,-83.248393
657,Somerset Supercenter,KY,37.068529,-84.623456
658,Jackson Store,KY,37.551571,-83.3603119
659,Danville Supercenter,KY,37.614603,-84.77169
660,Ocala Supercenter,FL,29.157851,-82.166304
661,Prestonsburg Store,KY,37.655094,-82.781844
662,Henderson Supercenter,KY,37.856106,-87.566169
663,Cleveland Supercenter,TN,35.20219,-84.848963
664,Oxford Supercenter,MS,34.359626,-89.5645
665,Madison Supercenter,TN,36.3088479,-86.6862916
666,Selma Supercenter,AL,32.434137,-87.012949
667,Owensboro Supercenter,KY,37.719915,-87.121914
668,Winchester Supercenter,KY,37.987629,-84.211027
669,Tomball Supercenter,TX,30.075827,-95.624787
670,Zephyrhills Supercenter,FL,28.269612,-82.191192
671,Mount Dora Supercenter,FL,28.817694,-81.672892
672,Clarksdale Supercenter,MS,34.180894,-90.59052
673,Hermitage Supercenter,TN,36.216541,-86.600684
674,Vicksburg Supercenter,MS,32.307876,-90.891281
675,Elizabethtown Supercenter,KY,37.732984,-85.881905
676,Scottsboro Supercenter,AL,34.668517,-86.006085
677,Dade City Store,FL,28.342241,-82.185616
678,Glasgow Supercenter,KY,37.020959,-85.937747
679,West Helena Supercenter,AR,34.555559,-90.650674
680,Tuscaloosa Supercenter,AL,33.165251,-87.518548
681,Auburndale Supercenter,FL,28.060008,-81.816058
682,Richmond Supercenter,KY,37.728608,-84.282905
683,Greenwood Supercenter,MS,33.529992,-90.221433
684,Carrollton Supercenter,GA,33.5432197,-85.0772931
685,Frankfort Supercenter,KY,38.160484,-84.899243
686,Troy Supercenter,AL,31.780755,-85.939323
687,Jefferson City Supercenter,TN,36.128856,-83.467823
688,Haines City Supercenter,FL,28.125998,-81.636723
689,Port Charlotte Supercenter,FL,27.013882,-82.139704
690,Cedartown Supercenter,GA,34.0463802,-85.239825
691,Alexander City Supercenter,AL,32.941317,-85.975832
692,Hilton Head Island Supercenter,SC,32.211604,-80.728675
693,Bardstown Supercenter,KY,37.799907,-85.436761
694,Valley Supercenter,AL,32.835031,-85.178726
695,Sylacauga Supercenter,AL,33.1759079,-86.2854032
696,Russellville Supercenter,KY,36.84596,-86.916529
697,Demopolis Supercenter,AL,32.493003,-87.849349
698,Lewisburg Supercenter,TN,35.47119,-86.791446
699,Winchester Supercenter,TN,35.217716,-86.104138
700,Enterprise Supercenter,AL,31.3159,-85.826397
701,Camden Supercenter,TN,36.088711,-88.108643
702,Ozark Supercenter,AL,31.4452218,-85.6507187
703,Middlesboro Supercenter,KY,36.62223,-83.707611
704,Oklahoma City Supercenter,OK,35.3890064,-97.5108881
705,Lenoir City Supercenter,TN,35.822085,-84.26463
706,Humble Supercenter,TX,29.995677,-95.176444
707,Temple Supercenter,TX,31.066215,-97.367149
708,Stockbridge Supercenter,GA,33.553185,-84.25538
709,Cahokia Store,IL,38.556061,-90.166315
710,Ames Supercenter,IA,42.052095,-93.62269
711,Independence Supercenter,IA,42.451983,-91.893435
712,Pella Supercenter,IA,41.412763,-92.933536
713,Newton Supercenter,IA,41.697155,-93.011703
714,Pasadena Supercenter,TX,29.646612,-95.161375
715,Kingsport Supercenter,TN,36.557421,-82.603161
716,Trion Supercenter,GA,34.521761,-85.316582
717,Amarillo Supercenter,TX,35.159637,-101.923511
718,Pleasanton Supercenter,TX,28.937858,-98.512452
719,Americus Supercenter,GA,32.060471,-84.202197
720,Hardinsburg Store,KY,37.7679224,-86.4434498
721,Wauchula Supercenter,FL,27.56845,-81.813029
722,Birmingham Supercenter,AL,33.590204,-86.70022
723,San Antonio Supercenter,TX,29.59176,-98.355813
724,Bessemer Supercenter,AL,33.361719,-87.001921
725,Cedar Falls Supercenter,IA,42.486885,-92.440012
726,Raceland Supercenter,LA,29.691111,-90.554241
727,Florence Supercenter,AL,34.834244,-87.625236
728,Statesboro Supercenter,GA,32.4341545,-81.759548
729,Venice Supercenter,FL,27.047596,-82.395816
730,Katy Supercenter,TX,29.789113,-95.72222
731,Lake City Supercenter,FL,30.181352,-82.677537
732,Houston Supercenter,TX,29.721342,-95.647396
733,Merritt Island Supercenter,FL,28.359625,-80.668453
734,Great Bend Supercenter,KS,38.358995,-98.7872
735,Eunice Supercenter,LA,30.491529,-92.446893
736,Columbus Supercenter,NE,41.441249,-97.31708
737,West Orange Supercenter,TX,30.0905,-93.765381
738,Punta Gorda Supercenter,FL,26.893357,-82.013378
739,Galesburg Supercenter,IL,40.981605,-90.359891
740,Marble Falls Supercenter,TX,30.599475,-98.271812
741,Monroe Supercenter,GA,33.798413,-83.742318
742,Lakeland Supercenter,FL,28.000741,-81.959531
743,Macon Store,MO,39.753883,-92.463896
744,Uvalde Supercenter,TX,29.235156,-99.754271
745,Mount Pleasant Supercenter,IA,40.978989,-91.541832
746,Riverdale Supercenter,GA,33.562448,-84.410314
747,Waynesboro Supercenter,MS,31.688927,-88.629411
748,Fremont Supercenter,NE,41.453353,-96.457539
749,Clinton Supercenter,AR,35.5668534,-92.4544415
750,Mesquite Supercenter,TX,32.788794,-96.599162
751,Mccook Supercenter,NE,40.198728,-100.652337
752,Aledo Store,IL,41.197904,-90.731953
753,Alice Supercenter,TX,27.769731,-98.043504
754,Canyon Supercenter,TX,34.998002,-101.922569
755,Hutchinson Supercenter,KS,38.070078,-97.892255
756,Peru Supercenter,IL,41.373026,-89.122745
757,Barnwell Supercenter,SC,33.238248,-81.392282
758,Marshall Supercenter,IL,39.415132,-87.690846
759,West Burlington Supercenter,IA,40.814269,-91.160892
760,Liberal Supercenter,KS,37.066998,-100.916934
761,Dekalb Supercenter,IL,41.949345,-88.72142
762,Leesburg Supercenter,FL,28.842541,-81.898976
763,Maryville Supercenter,MO,40.330026,-94.870115
764,Monroe Supercenter,WI,42.6095957,-89.6635797
765,Bogalusa Supercenter,LA,30.793589,-89.865094
766,Mineral Wells Supercenter,TX,32.813849,-98.086147
767,North Richland Hills Supercenter,TX,32.842692,-97.24635
768,Lake Jackson Supercenter,TX,29.045462,-95.459088
769,Fenton Supercenter,MO,38.510098,-90.438772
770,Oxford Supercenter,AL,33.599042,-85.832144
771,Las Cruces Supercenter,NM,32.314746,-106.749837
772,Mason City Supercenter,IA,43.1455271,-93.2624869
773,Brownwood Supercenter,TX,31.731877,-98.981832
774,Arcadia Supercenter,FL,27.206591,-81.829165
775,Dumas Supercenter,TX,35.840033,-101.970763
776,Okeechobee Supercenter,FL,27.221482,-80.827943
777,Panama City Beach Supercenter,FL,30.180329,-85.804881
778,Osage Beach Supercenter,MO,38.14942,-92.616012
779,Kissimmee Supercenter,FL,28.301788,-81.458955
780,Cape Coral Supercenter,FL,26.62088,-81.937051
781,Boonville Supercenter,MO,38.951369,-92.739689
782,Brookhaven Supercenter,MS,31.582156,-90.468421
783,Clovis Supercenter,NM,34.437698,-103.200403
784,Amarillo Supercenter,TX,35.18974,-101.793388
785,Ponca City Supercenter,OK,36.741209,-97.07183
786,Stanford Supercenter,KY,37.549096,-84.648138
787,Farmington Supercenter,NM,36.767974,-108.15152
788,Albuquerque Supercenter,NM,35.144791,-106.549888
789,Plainfield Supercenter,IN,39.71151,-86.367633
790,Canton Supercenter,TX,32.543138,-95.854291
791,Rock Falls Store,IL,41.763311,-89.687013
792,Santa Fe Store,NM,35.652385,-105.999816
793,Saint Marys Supercenter,GA,30.778436,-81.618596
794,Warner Robins Neighborhood Market,GA,32.6254,-83.64289
795,Sand Springs Supercenter,OK,36.134924,-96.120347
796,Carmi Supercenter,IL,38.073728,-88.190385
797,Albuquerque Supercenter,NM,35.079638,-106.52942
798,Thayer Store,MO,36.524878,-91.53274
799,Tipton Store,IA,41.783448,-91.126052
800,Pueblo Supercenter,CO,38.313974,-104.60963
801,Camilla Supercenter,GA,31.23577,-84.198478
802,Morris Supercenter,IL,41.384538,-88.417167
803,Albuquerque Supercenter,NM,35.076253,-106.587623
804,Bethany Supercenter,MO,40.262181,-94.017129
805,Baton Rouge Supercenter,LA,30.462569,-91.090899
806,La Grange Supercenter,TX,29.900833,-96.906301
807,Dodgeville Supercenter,WI,42.973808,-90.119979
808,Albuquerque Supercenter,NM,35.111968,-106.608114
809,Spring Supercenter,TX,30.064712,-95.43044
810,Ruidoso Downs Supercenter,NM,33.324294,-105.614426
811,Buffalo Store,MO,37.6390437,-93.1061393
812,Frankfort Supercenter,IN,40.28147,-86.478464
813,Mobile Supercenter,AL,30.6781469,-88.2225698
814,Ottawa Supercenter,IL,41.3781973,-88.8443488
815,Southaven Supercenter,MS,34.959728,-89.996039
816,Lake Wales Supercenter,FL,27.891997,-81.552969
817,Deland Supercenter,FL,29.061722,-81.301695
818,Lubbock Supercenter,TX,33.527803,-101.903621
819,Roanoke Supercenter,AL,33.164864,-85.364371
820,Vidalia Supercenter,GA,32.202161,-82.362284
821,Bremen Supercenter,GA,33.70787,-85.163517
822,Hinesville Supercenter,GA,31.826074,-81.601756
823,Union City Supercenter,GA,33.5731692,-84.5418153
824,Cairo Supercenter,GA,30.8870711,-84.2035475
825,Scottsbluff Supercenter,NE,41.879639,-103.678884
826,New Braunfels Supercenter,TX,29.683664,-98.127884
827,Sanford Supercenter,FL,28.759625,-81.281708
828,Mobile Supercenter,AL,30.593568,-88.162839
829,Alamosa Supercenter,CO,37.482281,-105.904108
830,Carlsbad Supercenter,NM,32.393959,-104.222987
831,Jasper Supercenter,IN,38.427274,-86.934675
832,Ridgeland Supercenter,MS,32.401606,-90.134378
833,Pearland Supercenter,TX,29.573345,-95.283131
834,Taos Store,NM,36.38752,-105.586256
835,Mountain View Store,MO,37.00257,-91.706291
836,Natchez Supercenter,MS,31.553404,-91.371779
837,Many Supercenter,LA,31.579129,-93.508768
838,Irving Supercenter,TX,32.834833,-97.00636
839,Monroe Supercenter,NC,35.013875,-80.564009
840,Lafayette Supercenter,TN,36.519016,-86.038762
841,Cumming Supercenter,GA,34.183876,-84.129022
842,Lexington Supercenter,SC,33.998141,-81.224767
843,Prairie Du Chien Supercenter,WI,43.017913,-91.10806
844,Fort Dodge Supercenter,IA,42.506696,-94.153204
845,Seward Supercenter,NE,40.876676,-97.098794
846,Shelbyville Supercenter,IN,39.527051,-85.743071
847,Petal Supercenter,MS,31.35317,-89.232466
848,Butler Supercenter,MO,38.254537,-94.356466
849,Thomasville Supercenter,GA,30.859931,-83.94478
850,Sterling Supercenter,IL,41.815539,-89.644849
851,Ankeny Supercenter,IA,41.70526,-93.585035
852,Lindsay Store,OK,34.83499,-97.597457
853,Cuba Store,MO,38.073249,-91.40187
854,Orlando Supercenter,FL,28.5659,-81.217771
855,Fort Stockton Supercenter,TX,30.896466,-102.907161
856,Grand Prairie Supercenter,TX,32.673377,-97.036253
857,Pecos Store,TX,31.408738,-103.488371
858,Valdosta Supercenter,GA,30.826047,-83.31968
859,Childress Supercenter,TX,34.435024,-100.234406
860,Foley Supercenter,AL,30.382508,-87.686381
861,Seguin Supercenter,TX,29.565535,-97.9449
862,Jackson Supercenter,MS,32.287958,-90.268476
863,Gallup Supercenter,NM,35.528593,-108.769019
864,Greencastle Supercenter,IN,39.643694,-86.823489
865,Longmont Supercenter,CO,40.158118,-105.048415
866,Tulsa Supercenter,OK,36.066625,-95.882795
867,Forsyth Supercenter,GA,33.042326,-83.94326
868,Orlando Supercenter,FL,28.447665,-81.424513
869,Lake Geneva Supercenter,WI,42.591163,-88.411543
870,Chalmette Supercenter,LA,29.9590023,-89.9839444
871,New Orleans Supercenter,LA,30.043339,-89.961927
872,Decorah Supercenter,IA,43.291583,-91.753709
873,Marrero Supercenter,LA,29.87864,-90.093306
874,Hattiesburg Supercenter,MS,31.318476,-89.379432
875,Cassville Supercenter,MO,36.677044,-93.88977
876,Brady Supercenter,TX,31.10974,-99.33078
877,Fort Walton Beach Supercenter,FL,30.441009,-86.64161
878,Corydon Supercenter,IN,38.235277,-86.131157
879,Marshall Supercenter,TX,32.558194,-94.353214
880,Warner Robins Neighborhood Market,GA,32.580056,-83.696237
881,Noblesville Supercenter,IN,40.03376,-85.998943
882,Salida Supercenter,CO,38.524593,-106.022649
883,Seffner Store,FL,27.984095,-82.301322
884,Stafford Supercenter,TX,29.644076,-95.57299
885,Plainview Supercenter,TX,34.196077,-101.75319
886,Sterling Supercenter,CO,40.627049,-103.2363527
887,Montgomery Supercenter,AL,32.325856,-86.23242
888,Vero Beach Supercenter,FL,27.636631,-80.442958
889,Port St Lucie Supercenter,FL,27.2655144,-80.2875953
890,Griffin Supercenter,GA,33.272396,-84.2967
891,Denham Springs Supercenter,LA,30.47255,-90.954325
892,Daphne Supercenter,AL,30.6250365,-87.9046017
893,Effingham Supercenter,IL,39.140472,-88.561536
894,Rochelle Supercenter,IL,41.937176,-89.051617
895,Montgomery Supercenter,AL,32.385046,-86.184915
896,Westworth Village Supercenter,TX,32.75506,-97.433801
897,Marietta Supercenter,GA,34.019289,-84.55707
898,Waco Supercenter,TX,31.521421,-97.165389
899,Valrico Supercenter,FL,27.896262,-82.248155
900,Lubbock Supercenter,TX,33.589118,-101.93805
901,Ocoee Supercenter,FL,28.549548,-81.532397
902,Crestview Supercenter,FL,30.727818,-86.564528
903,Sherman Supercenter,TX,33.673713,-96.612191
904,Hickory Supercenter,NC,35.703382,-81.286787
905,Dallas Supercenter,TX,32.649606,-96.872464
906,Moultrie Supercenter,GA,31.170209,-83.757943
907,Casselberry Supercenter,FL,28.635005,-81.323329
908,Bartlett Supercenter,TN,35.207083,-89.782679
909,Hempstead Store,TX,30.092263,-96.060383
910,Geneseo Store,IL,41.43277,-90.155134
911,Platteville Supercenter,WI,42.736174,-90.437959
912,Dunnellon Supercenter,FL,29.063306,-82.455801
913,Apopka Supercenter,FL,28.6495856,-81.4692986
914,Bushnell Supercenter,FL,28.66579,-82.139288
915,Hazlehurst Supercenter,MS,31.871419,-90.409342
916,Trinidad Supercenter,CO,37.138803,-104.523231
917,La Place Supercenter,LA,30.0747668,-90.4981931
